  Frequency            , DB(V(Vs4)/ I(C7))    
  5.457578610911e+05  ,2.428433218142e+01  
  5.470159628938e+05  ,2.428523468302e+01  
  5.482769649207e+05  ,2.428614110053e+01  
  5.495408738575e+05  ,2.428705144906e+01  
  5.508076964052e+05  ,2.428796574379e+01  
  5.520774392806e+05  ,2.428888399994e+01  
  5.533501092156e+05  ,2.428980623278e+01  
  5.546257129577e+05  ,2.429073245763e+01  
  5.559042572702e+05  ,2.429166268987e+01  
  5.571857489318e+05  ,2.429259694492e+01  
  5.584701947367e+05  ,2.429353523824e+01  
  5.597576014949e+05  ,2.429447758534e+01  
  5.610479760323e+05  ,2.429542400181e+01  
  5.623413251902e+05  ,2.429637450326e+01  
  5.636376558258e+05  ,2.429732910535e+01  
  5.649369748121e+05  ,2.429828782381e+01  
  5.662392890381e+05  ,2.429925067439e+01  
  5.675446054084e+05  ,2.430021767292e+01  
  5.688529308437e+05  ,2.430118883526e+01  
  5.701642722806e+05  ,2.430216417733e+01  
  5.714786366717e+05  ,2.430314371509e+01  
  5.727960309857e+05  ,2.430412746456e+01  
  5.741164622072e+05  ,2.430511544181e+01  
  5.754399373370e+05  ,2.430610766295e+01  
  5.767664633921e+05  ,2.430710414415e+01  
  5.780960474055e+05  ,2.430810490162e+01  
  5.794286964267e+05  ,2.430910995163e+01  
  5.807644175211e+05  ,2.431011931050e+01  
  5.821032177707e+05  ,2.431113299458e+01  
  5.834451042736e+05  ,2.431215102031e+01  
  5.847900841443e+05  ,2.431317340414e+01  
  5.861381645138e+05  ,2.431420016260e+01  
  5.874893525296e+05  ,2.431523131224e+01  
  5.888436553554e+05  ,2.431626686969e+01  
  5.902010801717e+05  ,2.431730685162e+01  
  5.915616341753e+05  ,2.431835127474e+01  
  5.929253245798e+05  ,2.431940015582e+01  
  5.942921586154e+05  ,2.432045351168e+01  
  5.956621435288e+05  ,2.432151135918e+01  
  5.970352865837e+05  ,2.432257371526e+01  
  5.984115950601e+05  ,2.432364059687e+01  
  5.997910762553e+05  ,2.432471202104e+01  
  6.011737374831e+05  ,2.432578800484e+01  
  6.025595860742e+05  ,2.432686856539e+01  
  6.039486293762e+05  ,2.432795371986e+01  
  6.053408747537e+05  ,2.432904348547e+01  
  6.067363295883e+05  ,2.433013787951e+01  
  6.081350012785e+05  ,2.433123691928e+01  
  6.095368972400e+05  ,2.433234062216e+01  
  6.109420249054e+05  ,2.433344900558e+01  
  6.123503917246e+05  ,2.433456208701e+01  
  6.137620051646e+05  ,2.433567988398e+01  
  6.151768727097e+05  ,2.433680241406e+01  
  6.165950018613e+05  ,2.433792969488e+01  
  6.180164001382e+05  ,2.433906174411e+01  
  6.194410750766e+05  ,2.434019857948e+01  
  6.208690342299e+05  ,2.434134021877e+01  
  6.223002851690e+05  ,2.434248667981e+01  
  6.237348354822e+05  ,2.434363798047e+01  
  6.251726927755e+05  ,2.434479413869e+01  
  6.266138646721e+05  ,2.434595517244e+01  
  6.280583588131e+05  ,2.434712109975e+01  
  6.295061828570e+05  ,2.434829193870e+01  
  6.309573444800e+05  ,2.434946770743e+01  
  6.324118513760e+05  ,2.435064842410e+01  
  6.338697112567e+05  ,2.435183410697e+01  
  6.353309318515e+05  ,2.435302477430e+01  
  6.367955209077e+05  ,2.435422044442e+01  
  6.382634861904e+05  ,2.435542113574e+01  
  6.397348354825e+05  ,2.435662686665e+01  
  6.412095765850e+05  ,2.435783765567e+01  
  6.426877173168e+05  ,2.435905352131e+01  
  6.441692655150e+05  ,2.436027448217e+01  
  6.456542290345e+05  ,2.436150055687e+01  
  6.471426157484e+05  ,2.436273176409e+01  
  6.486344335480e+05  ,2.436396812258e+01  
  6.501296903429e+05  ,2.436520965111e+01  
  6.516283940606e+05  ,2.436645636852e+01  
  6.531305526473e+05  ,2.436770829368e+01  
  6.546361740671e+05  ,2.436896544555e+01  
  6.561452663027e+05  ,2.437022784308e+01  
  6.576578373552e+05  ,2.437149550533e+01  
  6.591738952441e+05  ,2.437276845137e+01  
  6.606934480074e+05  ,2.437404670034e+01  
  6.622165037016e+05  ,2.437533027141e+01  
  6.637430704017e+05  ,2.437661918382e+01  
  6.652731562015e+05  ,2.437791345686e+01  
  6.668067692134e+05  ,2.437921310984e+01  
  6.683439175684e+05  ,2.438051816215e+01  
  6.698846094163e+05  ,2.438182863323e+01  
  6.714288529257e+05  ,2.438314454254e+01  
  6.729766562841e+05  ,2.438446590962e+01  
  6.745280276977e+05  ,2.438579275405e+01  
  6.760829753918e+05  ,2.438712509545e+01  
  6.776415076105e+05  ,2.438846295351e+01  
  6.792036326170e+05  ,2.438980634793e+01  
  6.807693586935e+05  ,2.439115529850e+01  
  6.823386941415e+05  ,2.439250982504e+01  
  6.839116472812e+05  ,2.439386994742e+01  
  6.854882264524e+05  ,2.439523568556e+01  
  6.870684400140e+05  ,2.439660705943e+01  
  6.886522963441e+05  ,2.439798408905e+01  
  6.902398038400e+05  ,2.439936679448e+01  
  6.918309709187e+05  ,2.440075519583e+01  
  6.934258060164e+05  ,2.440214931328e+01  
  6.950243175886e+05  ,2.440354916702e+01  
  6.966265141106e+05  ,2.440495477732e+01  
  6.982324040770e+05  ,2.440636616449e+01  
  6.998419960021e+05  ,2.440778334887e+01  
  7.014552984198e+05  ,2.440920635088e+01  
  7.030723198836e+05  ,2.441063519095e+01  
  7.046930689669e+05  ,2.441206988960e+01  
  7.063175542627e+05  ,2.441351046736e+01  
  7.079457843839e+05  ,2.441495694482e+01  
  7.095777679632e+05  ,2.441640934263e+01  
  7.112135136531e+05  ,2.441786768147e+01  
  7.128530301263e+05  ,2.441933198209e+01  
  7.144963260753e+05  ,2.442080226524e+01  
  7.161434102127e+05  ,2.442227855178e+01  
  7.177942912711e+05  ,2.442376086256e+01  
  7.194489780035e+05  ,2.442524921851e+01  
  7.211074791827e+05  ,2.442674364061e+01  
  7.227698036019e+05  ,2.442824414985e+01  
  7.244359600748e+05  ,2.442975076731e+01  
  7.261059574349e+05  ,2.443126351408e+01  
  7.277798045366e+05  ,2.443278241133e+01  
  7.294575102543e+05  ,2.443430748025e+01  
  7.311390834832e+05  ,2.443583874207e+01  
  7.328245331387e+05  ,2.443737621810e+01  
  7.345138681569e+05  ,2.443891992966e+01  
  7.362070974945e+05  ,2.444046989814e+01  
  7.379042301289e+05  ,2.444202614496e+01  
  7.396052750580e+05  ,2.444358869158e+01  
  7.413102413007e+05  ,2.444515755953e+01  
  7.430191378965e+05  ,2.444673277035e+01  
  7.447319739058e+05  ,2.444831434567e+01  
  7.464487584098e+05  ,2.444990230712e+01  
  7.481695005109e+05  ,2.445149667640e+01  
  7.498942093322e+05  ,2.445309747523e+01  
  7.516228940180e+05  ,2.445470472541e+01  
  7.533555637335e+05  ,2.445631844875e+01  
  7.550922276652e+05  ,2.445793866713e+01  
  7.568328950207e+05  ,2.445956540245e+01  
  7.585775750289e+05  ,2.446119867666e+01  
  7.603262769399e+05  ,2.446283851176e+01  
  7.620790100252e+05  ,2.446448492979e+01  
  7.638357835775e+05  ,2.446613795284e+01  
  7.655966069110e+05  ,2.446779760302e+01  
  7.673614893616e+05  ,2.446946390250e+01  
  7.691304402864e+05  ,2.447113687350e+01  
  7.709034690642e+05  ,2.447281653826e+01  
  7.726805850955e+05  ,2.447450291906e+01  
  7.744617978023e+05  ,2.447619603826e+01  
  7.762471166284e+05  ,2.447789591821e+01  
  7.780365510396e+05  ,2.447960258135e+01  
  7.798301105230e+05  ,2.448131605011e+01  
  7.816278045881e+05  ,2.448303634700e+01  
  7.834296427660e+05  ,2.448476349456e+01  
  7.852356346098e+05  ,2.448649751536e+01  
  7.870457896949e+05  ,2.448823843202e+01  
  7.888601176183e+05  ,2.448998626721e+01  
  7.906786279996e+05  ,2.449174104360e+01  
  7.925013304802e+05  ,2.449350278395e+01  
  7.943282347240e+05  ,2.449527151102e+01  
  7.961593504171e+05  ,2.449704724764e+01  
  7.979946872677e+05  ,2.449883001664e+01  
  7.998342550068e+05  ,2.450061984094e+01  
  8.016780633874e+05  ,2.450241674344e+01  
  8.035261221854e+05  ,2.450422074712e+01  
  8.053784411988e+05  ,2.450603187499e+01  
  8.072350302486e+05  ,2.450785015009e+01  
  8.090958991781e+05  ,2.450967559549e+01  
  8.109610578536e+05  ,2.451150823432e+01  
  8.128305161638e+05  ,2.451334808971e+01  
  8.147042840206e+05  ,2.451519518488e+01  
  8.165823713583e+05  ,2.451704954303e+01  
  8.184647881345e+05  ,2.451891118744e+01  
  8.203515443296e+05  ,2.452078014139e+01  
  8.222426499468e+05  ,2.452265642822e+01  
  8.241381150127e+05  ,2.452454007130e+01  
  8.260379495769e+05  ,2.452643109403e+01  
  8.279421637121e+05  ,2.452832951985e+01  
  8.298507675142e+05  ,2.453023537223e+01  
  8.317637711024e+05  ,2.453214867466e+01  
  8.336811846194e+05  ,2.453406945070e+01  
  8.356030182310e+05  ,2.453599772391e+01  
  8.375292821266e+05  ,2.453793351790e+01  
  8.394599865191e+05  ,2.453987685630e+01  
  8.413951416449e+05  ,2.454182776279e+01  
  8.433347577640e+05  ,2.454378626107e+01  
  8.452788451600e+05  ,2.454575237487e+01  
  8.472274141403e+05  ,2.454772612797e+01  
  8.491804750360e+05  ,2.454970754415e+01  
  8.511380382021e+05  ,2.455169664724e+01  
  8.531001140173e+05  ,2.455369346111e+01  
  8.550667128844e+05  ,2.455569800965e+01  
  8.570378452301e+05  ,2.455771031677e+01  
  8.590135215051e+05  ,2.455973040642e+01  
  8.609937521843e+05  ,2.456175830259e+01  
  8.629785477667e+05  ,2.456379402927e+01  
  8.649679187754e+05  ,2.456583761052e+01  
  8.669618757579e+05  ,2.456788907038e+01  
  8.689604292860e+05  ,2.456994843297e+01  
  8.709635899558e+05  ,2.457201572239e+01  
  8.729713683878e+05  ,2.457409096279e+01  
  8.749837752272e+05  ,2.457617417835e+01  
  8.770008211434e+05  ,2.457826539328e+01  
  8.790225168306e+05  ,2.458036463179e+01  
  8.810488730077e+05  ,2.458247191815e+01  
  8.830799004183e+05  ,2.458458727664e+01  
  8.851156098306e+05  ,2.458671073156e+01  
  8.871560120377e+05  ,2.458884230724e+01  
  8.892011178577e+05  ,2.459098202804e+01  
  8.912509381335e+05  ,2.459312991833e+01  
  8.933054837330e+05  ,2.459528600252e+01  
  8.953647655493e+05  ,2.459745030504e+01  
  8.974287945005e+05  ,2.459962285034e+01  
  8.994975815298e+05  ,2.460180366288e+01  
  9.015711376057e+05  ,2.460399276716e+01  
  9.036494737220e+05  ,2.460619018771e+01  
  9.057326008979e+05  ,2.460839594906e+01  
  9.078205301779e+05  ,2.461061007576e+01  
  9.099132726320e+05  ,2.461283259240e+01  
  9.120108393556e+05  ,2.461506352358e+01  
  9.141132414700e+05  ,2.461730289392e+01  
  9.162204901217e+05  ,2.461955072806e+01  
  9.183325964833e+05  ,2.462180705066e+01  
  9.204495717529e+05  ,2.462407188640e+01  
  9.225714271545e+05  ,2.462634525997e+01  
  9.246981739379e+05  ,2.462862719610e+01  
  9.268298233791e+05  ,2.463091771951e+01  
  9.289663867796e+05  ,2.463321685494e+01  
  9.311078754675e+05  ,2.463552462718e+01  
  9.332543007967e+05  ,2.463784106100e+01  
  9.354056741473e+05  ,2.464016618121e+01  
  9.375620069256e+05  ,2.464250001260e+01  
  9.397233105643e+05  ,2.464484258001e+01  
  9.418895965225e+05  ,2.464719390829e+01  
  9.440608762856e+05  ,2.464955402230e+01  
  9.462371613655e+05  ,2.465192294690e+01  
  9.484184633006e+05  ,2.465430070698e+01  
  9.506047936560e+05  ,2.465668732745e+01  
  9.527961640233e+05  ,2.465908283319e+01  
  9.549925860211e+05  ,2.466148724915e+01  
  9.571940712945e+05  ,2.466390060025e+01  
  9.594006315156e+05  ,2.466632291144e+01  
  9.616122783834e+05  ,2.466875420767e+01  
  9.638290236237e+05  ,2.467119451391e+01  
  9.660508789895e+05  ,2.467364385513e+01  
  9.682778562609e+05  ,2.467610225632e+01  
  9.705099672452e+05  ,2.467856974247e+01  
  9.727472237767e+05  ,2.468104633858e+01  
  9.749896377171e+05  ,2.468353206966e+01  
  9.772372209555e+05  ,2.468602696073e+01  
  9.794899854084e+05  ,2.468853103680e+01  
  9.817479430197e+05  ,2.469104432291e+01  
  9.840111057608e+05  ,2.469356684410e+01  
  9.862794856309e+05  ,2.469609862540e+01  
  9.885530946566e+05  ,2.469863969185e+01  
  9.908319448925e+05  ,2.470119006852e+01  
  9.931160484206e+05  ,2.470374978045e+01  
  9.954054173512e+05  ,2.470631885270e+01  
  9.977000638222e+05  ,2.470889731032e+01  
  9.999999999997e+05  ,2.471148517839e+01  
  1.002305238078e+06  ,2.471408248197e+01  
  1.004615790278e+06  ,2.471668924612e+01  
  1.006931668851e+06  ,2.471930549591e+01  
  1.009252886076e+06  ,2.472193125640e+01  
  1.011579454260e+06  ,2.472456655267e+01  
  1.013911385736e+06  ,2.472721140978e+01  
  1.016248692870e+06  ,2.472986585279e+01  
  1.018591388054e+06  ,2.473252990678e+01  
  1.020939483707e+06  ,2.473520359678e+01  
  1.023292992280e+06  ,2.473788694788e+01  
  1.025651926251e+06  ,2.474057998512e+01  
  1.028016298126e+06  ,2.474328273356e+01  
  1.030386120441e+06  ,2.474599521824e+01  
  1.032761405761e+06  ,2.474871746421e+01  
  1.035142166679e+06  ,2.475144949649e+01  
  1.037528415818e+06  ,2.475419134013e+01  
  1.039920165829e+06  ,2.475694302015e+01  
  1.042317429393e+06  ,2.475970456156e+01  
  1.044720219220e+06  ,2.476247598938e+01  
  1.047128548051e+06  ,2.476525732861e+01  
  1.049542428652e+06  ,2.476804860424e+01  
  1.051961873823e+06  ,2.477084984126e+01  
  1.054386896391e+06  ,2.477366106463e+01  
  1.056817509213e+06  ,2.477648229933e+01  
  1.059253725177e+06  ,2.477931357032e+01  
  1.061695557198e+06  ,2.478215490252e+01  
  1.064143018224e+06  ,2.478500632087e+01  
  1.066596121230e+06  ,2.478786785029e+01  
  1.069054879222e+06  ,2.479073951569e+01  
  1.071519305237e+06  ,2.479362134195e+01  
  1.073989412341e+06  ,2.479651335395e+01  
  1.076465213629e+06  ,2.479941557655e+01  
  1.078946722229e+06  ,2.480232803462e+01  
  1.081433951298e+06  ,2.480525075295e+01  
  1.083926914021e+06  ,2.480818375639e+01  
  1.086425623617e+06  ,2.481112706972e+01  
  1.088930093333e+06  ,2.481408071772e+01  
  1.091440336448e+06  ,2.481704472515e+01  
  1.093956366272e+06  ,2.482001911677e+01  
  1.096478196143e+06  ,2.482300391728e+01  
  1.099005839432e+06  ,2.482599915140e+01  
  1.101539309541e+06  ,2.482900484380e+01  
  1.104078619902e+06  ,2.483202101916e+01  
  1.106623783977e+06  ,2.483504770211e+01  
  1.109174815262e+06  ,2.483808491726e+01  
  1.111731727281e+06  ,2.484113268922e+01  
  1.114294533591e+06  ,2.484419104255e+01  
  1.116863247780e+06  ,2.484726000180e+01  
  1.119437883467e+06  ,2.485033959150e+01  
  1.122018454302e+06  ,2.485342983614e+01  
  1.124604973967e+06  ,2.485653076020e+01  
  1.127197456175e+06  ,2.485964238811e+01  
  1.129795914672e+06  ,2.486276474431e+01  
  1.132400363235e+06  ,2.486589785317e+01  
  1.135010815672e+06  ,2.486904173907e+01  
  1.137627285823e+06  ,2.487219642632e+01  
  1.140249787561e+06  ,2.487536193926e+01  
  1.142878334789e+06  ,2.487853830213e+01  
  1.145512941445e+06  ,2.488172553919e+01  
  1.148153621497e+06  ,2.488492367466e+01  
  1.150800388944e+06  ,2.488813273271e+01  
  1.153453257821e+06  ,2.489135273749e+01  
  1.156112242192e+06  ,2.489458371312e+01  
  1.158777356155e+06  ,2.489782568367e+01  
  1.161448613840e+06  ,2.490107867320e+01  
  1.164126029410e+06  ,2.490434270571e+01  
  1.166809617061e+06  ,2.490761780519e+01  
  1.169499391019e+06  ,2.491090399558e+01  
  1.172195365548e+06  ,2.491420130077e+01  
  1.174897554939e+06  ,2.491750974464e+01  
  1.177605973520e+06  ,2.492082935102e+01  
  1.180320635651e+06  ,2.492416014369e+01  
  1.183041555725e+06  ,2.492750214642e+01  
  1.185768748167e+06  ,2.493085538290e+01  
  1.188502227437e+06  ,2.493421987682e+01  
  1.191242008027e+06  ,2.493759565180e+01  
  1.193988104464e+06  ,2.494098273143e+01  
  1.196740531307e+06  ,2.494438113927e+01  
  1.199499303149e+06  ,2.494779089880e+01  
  1.202264434617e+06  ,2.495121203351e+01  
  1.205035940371e+06  ,2.495464456678e+01  
  1.207813835106e+06  ,2.495808852202e+01  
  1.210598133550e+06  ,2.496154392253e+01  
  1.213388850465e+06  ,2.496501079161e+01  
  1.216186000646e+06  ,2.496848915248e+01  
  1.218989598924e+06  ,2.497197902834e+01  
  1.221799660164e+06  ,2.497548044232e+01  
  1.224616199265e+06  ,2.497899341751e+01  
  1.227439231158e+06  ,2.498251797697e+01  
  1.230268770812e+06  ,2.498605414368e+01  
  1.233104833229e+06  ,2.498960194058e+01  
  1.235947433444e+06  ,2.499316139058e+01  
  1.238796586530e+06  ,2.499673251649e+01  
  1.241652307592e+06  ,2.500031534113e+01  
  1.244514611771e+06  ,2.500390988723e+01  
  1.247383514243e+06  ,2.500751617747e+01  
  1.250259030217e+06  ,2.501113423447e+01  
  1.253141174941e+06  ,2.501476408082e+01  
  1.256029963694e+06  ,2.501840573904e+01  
  1.258925411794e+06  ,2.502205923160e+01  
  1.261827534590e+06  ,2.502572458089e+01  
  1.264736347471e+06  ,2.502940180927e+01  
  1.267651865857e+06  ,2.503309093905e+01  
  1.270574105208e+06  ,2.503679199245e+01  
  1.273503081016e+06  ,2.504050499166e+01  
  1.276438808811e+06  ,2.504422995879e+01  
  1.279381304157e+06  ,2.504796691591e+01  
  1.282330582656e+06  ,2.505171588501e+01  
  1.285286659943e+06  ,2.505547688804e+01  
  1.288249551693e+06  ,2.505924994687e+01  
  1.291219273613e+06  ,2.506303508331e+01  
  1.294195841450e+06  ,2.506683231912e+01  
  1.297179270984e+06  ,2.507064167599e+01  
  1.300169578033e+06  ,2.507446317555e+01  
  1.303166778452e+06  ,2.507829683935e+01  
  1.306170888131e+06  ,2.508214268888e+01  
  1.309181922999e+06  ,2.508600074560e+01  
  1.312199899019e+06  ,2.508987103085e+01  
  1.315224832192e+06  ,2.509375356593e+01  
  1.318256738556e+06  ,2.509764837208e+01  
  1.321295634186e+06  ,2.510155547046e+01  
  1.324341535194e+06  ,2.510547488216e+01  
  1.327394457729e+06  ,2.510940662821e+01  
  1.330454417978e+06  ,2.511335072956e+01  
  1.333521432163e+06  ,2.511730720710e+01  
  1.336595516546e+06  ,2.512127608165e+01  
  1.339676687425e+06  ,2.512525737394e+01  
  1.342764961137e+06  ,2.512925110465e+01  
  1.345860354056e+06  ,2.513325729438e+01  
  1.348962882591e+06  ,2.513727596367e+01  
  1.352072563194e+06  ,2.514130713295e+01  
  1.355189412351e+06  ,2.514535082262e+01  
  1.358313446587e+06  ,2.514940705296e+01  
  1.361444682466e+06  ,2.515347584422e+01  
  1.364583136588e+06  ,2.515755721656e+01  
  1.367728825595e+06  ,2.516165119004e+01  
  1.370881766164e+06  ,2.516575778466e+01  
  1.374041975012e+06  ,2.516987702037e+01  
  1.377209468893e+06  ,2.517400891700e+01  
  1.380384264602e+06  ,2.517815349431e+01  
  1.383566378971e+06  ,2.518231077200e+01  
  1.386755828871e+06  ,2.518648076968e+01  
  1.389952631213e+06  ,2.519066350689e+01  
  1.393156802945e+06  ,2.519485900306e+01  
  1.396368361055e+06  ,2.519906727757e+01  
  1.399587322572e+06  ,2.520328834971e+01  
  1.402813704562e+06  ,2.520752223869e+01  
  1.406047524129e+06  ,2.521176896362e+01  
  1.409288798421e+06  ,2.521602854356e+01  
  1.412537544622e+06  ,2.522030099746e+01  
  1.415793779957e+06  ,2.522458634419e+01  
  1.419057521689e+06  ,2.522888460254e+01  
  1.422328787122e+06  ,2.523319579122e+01  
  1.425607593602e+06  ,2.523751992885e+01  
